id	effectiveTime	active	moduleId	conceptId	languageCode	typeId	term	caseSignificanceId
554019	20170731	1	900000000000207008	127266006	en	900000000000013009	Neoplasm of tibial lymph nodes	900000000000448009
555018	20020131	1	900000000000207008	127267002	en	900000000000013009	Neoplasm of intrapelvic lymph nodes	900000000000020002
555018	20170731	1	900000000000207008	127267002	en	900000000000013009	Neoplasm of intrapelvic lymph nodes	900000000000448009
556017	20020131	1	900000000000207008	127268007	en	900000000000013009	Neoplasm of iliac lymph nodes	900000000000020002
556017	20170731	1	900000000000207008	127268007	en	900000000000013009	Neoplasm of iliac lymph nodes	900000000000448009
557014	20020131	1	900000000000207008	127269004	en	900000000000013009	Neoplasm of obturator lymph nodes	900000000000020002
557014	20170731	1	900000000000207008	127269004	en	900000000000013009	Neoplasm of obturator lymph nodes	900000000000448009
558016	20020131	1	900000000000207008	127270003	en	900000000000013009	Neoplasm of hypogastric lymph nodes	900000000000020002
558016	20170731	1	900000000000207008	127270003	en	900000000000013009	Neoplasm of hypogastric lymph nodes	900000000000448009
559012	20020131	1	900000000000207008	127271004	en	900000000000013009	Neoplasm of parametrial lymph nodes	900000000000020002
559012	20170731	1	900000000000207008	127271004	en	900000000000013009	Neoplasm of parametrial lymph nodes	900000000000448009
560019	20020131	1	900000000000207008	127272006	en	900000000000013009	Neoplasm of paravaginal lymph nodes	900000000000020002
560019	20170731	1	900000000000207008	127272006	en	900000000000013009	Neoplasm of paravaginal lymph nodes	900000000000448009
561015	20020131	1	900000000000207008	127273001	en	900000000000013009	Neoplasm of pararectal lymph nodes	900000000000020002
561015	20170731	1	900000000000207008	127273001	en	900000000000013009	Neoplasm of pararectal lymph nodes	900000000000448009
562010	20020131	1	900000000000207008	127274007	en	900000000000013009	Neoplasm of lymph nodes of multiple sites	900000000000020002
562010	20170731	1	900000000000207008	127274007	en	900000000000013009	Neoplasm of lymph nodes of multiple sites	900000000000448009
563017	20020131	1	900000000000207008	127275008	en	900000000000013009	Injury of respiratory system	900000000000020002
563017	20170731	1	900000000000207008	127275008	en	900000000000013009	Injury of respiratory system	900000000000448009
564011	20020131	1	900000000000207008	127276009	en	900000000000013009	Injury of head with rhinorrhagia	900000000000020002
564011	20170731	1	900000000000207008	127276009	en	900000000000013009	Injury of head with rhinorrhagia	900000000000448009
565012	20020131	1	900000000000207008	127277000	en	900000000000013009	Injury of female genital system	900000000000020002
565012	20170731	1	900000000000207008	127277000	en	900000000000013009	Injury of female genital system	900000000000448009
566013	20020131	1	900000000000207008	127278005	en	900000000000013009	Injury of upper extremity	900000000000020002
566013	20170731	1	900000000000207008	127278005	en	900000000000013009	Injury of upper extremity	900000000000448009
567016	20020131	1	900000000000207008	127279002	en	900000000000013009	Injury of lower extremity	900000000000020002
567016	20170731	1	900000000000207008	127279002	en	900000000000013009	Injury of lower extremity	900000000000448009
568014	20020131	1	900000000000207008	127280004	en	900000000000013009	Fracture of basilar portion of occipital bone	900000000000020002
568014	20170731	1	900000000000207008	127280004	en	900000000000013009	Fracture of basilar portion of occipital bone	900000000000448009
569018	20020131	1	900000000000207008	127281000	en	900000000000013009	Fracture of occipital condyle	900000000000020002
569018	20170731	1	900000000000207008	127281000	en	900000000000013009	Fracture of occipital condyle	900000000000448009
570017	20020131	1	900000000000207008	127282007	en	900000000000013009	Fracture of clivus of occipital bone	900000000000020002
570017	20170731	1	900000000000207008	127282007	en	900000000000013009	Fracture of clivus of occipital bone	900000000000448009
571018	20020131	1	900000000000207008	127283002	en	900000000000013009	Fracture of ethmoid bone	900000000000020002
571018	20170731	1	900000000000207008	127283002	en	900000000000013009	Fracture of ethmoid bone	900000000000448009
572013	20020131	1	900000000000207008	127284008	en	900000000000013009	Fracture of orbital plate of ethmoid bone	900000000000020002
572013	20170731	1	900000000000207008	127284008	en	900000000000013009	Fracture of orbital plate of ethmoid bone	900000000000448009
573015	20020131	1	900000000000207008	127285009	en	900000000000013009	Fracture of lacrimal bone	900000000000020002
573015	20170731	1	900000000000207008	127285009	en	900000000000013009	Fracture of lacrimal bone	900000000000448009
574014	20020131	1	900000000000207008	127286005	en	900000000000013009	Fracture of upper end of humerus	900000000000020002
574014	20170731	1	900000000000207008	127286005	en	900000000000013009	Fracture of upper end of humerus	900000000000448009
575010	20020131	1	900000000000207008	127287001	en	900000000000013009	Intertrochanteric fracture	900000000000020002
575010	20170731	1	900000000000207008	127287001	en	900000000000013009	Intertrochanteric fracture	900000000000448009
576011	20020131	1	900000000000207008	127288006	en	900000000000013009	Closed medial dislocation of subtalar joint	900000000000020002
576011	20170731	1	900000000000207008	127288006	en	900000000000013009	Closed medial dislocation of subtalar joint	900000000000448009
577019	20020131	1	900000000000207008	127289003	en	900000000000013009	Closed lateral dislocation of subtalar joint	900000000000020002
577019	20170731	1	900000000000207008	127289003	en	900000000000013009	Closed lateral dislocation of subtalar joint	900000000000448009
578012	20020131	1	900000000000207008	127290007	en	900000000000013009	Open medial dislocation of subtalar joint	900000000000020002
578012	20170731	1	900000000000207008	127290007	en	900000000000013009	Open medial dislocation of subtalar joint	900000000000448009
579016	20020131	1	900000000000207008	127291006	en	900000000000013009	Open lateral dislocation of subtalar joint	900000000000020002
579016	20170731	1	900000000000207008	127291006	en	900000000000013009	Open lateral dislocation of subtalar joint	900000000000448009
580018	20020131	1	900000000000207008	127292004	en	900000000000013009	Sprain of anterior cruciate ligament of knee	900000000000020002
580018	20170731	1	900000000000207008	127292004	en	900000000000013009	Sprain of anterior cruciate ligament of knee	900000000000448009
581019	20020131	1	900000000000207008	127293009	en	900000000000013009	Sprain of posterior cruciate ligament of knee	900000000000020002
581019	20170731	1	900000000000207008	127293009	en	900000000000013009	Sprain of posterior cruciate ligament of knee	900000000000448009
582014	20020131	0	900000000000207008	127294003	en	900000000000013009	Brain injury	900000000000020002
583016	20020131	1	900000000000207008	127295002	en	900000000000013009	Traumatic brain injury	900000000000020002
583016	20170731	1	900000000000207008	127295002	en	900000000000013009	Traumatic brain injury	900000000000448009
584010	20020131	1	900000000000207008	127296001	en	900000000000013009	Intracranial injury	900000000000020002
584010	20170731	1	900000000000207008	127296001	en	900000000000013009	Intracranial injury	900000000000448009
585011	20020131	1	900000000000207008	127297005	en	900000000000013009	Intracranial injury with loss of consciousness	900000000000020002
585011	20170731	1	900000000000207008	127297005	en	900000000000013009	Intracranial injury with loss of consciousness	900000000000448009
586012	20020131	1	900000000000207008	127298000	en	900000000000013009	Traumatic brain injury with loss of consciousness	900000000000020002
586012	20170731	1	900000000000207008	127298000	en	900000000000013009	Traumatic brain injury with loss of consciousness	900000000000448009
587015	20020131	1	900000000000207008	127299008	en	900000000000013009	Traumatic brain injury with brief loss of consciousness	900000000000020002
587015	20170731	1	900000000000207008	127299008	en	900000000000013009	Traumatic brain injury with brief loss of consciousness	900000000000448009
588013	20020131	1	900000000000207008	127300000	en	900000000000013009	Traumatic brain injury with moderate loss of consciousness	900000000000020002
588013	20170731	1	900000000000207008	127300000	en	900000000000013009	Traumatic brain injury with moderate loss of consciousness	900000000000448009
589017	20020131	1	900000000000207008	127301001	en	900000000000013009	Traumatic brain injury with prolonged loss of consciousness	900000000000020002
589017	20170731	1	900000000000207008	127301001	en	900000000000013009	Traumatic brain injury with prolonged loss of consciousness	900000000000448009
590014	20020131	1	900000000000207008	127302008	en	900000000000013009	Traumatic brain injury with no loss of consciousness	900000000000020002
590014	20170731	1	900000000000207008	127302008	en	900000000000013009	Traumatic brain injury with no loss of consciousness	900000000000448009
591013	20020131	1	900000000000207008	127303003	en	900000000000013009	Cortex laceration	900000000000020002
591013	20170731	1	900000000000207008	127303003	en	900000000000013009	Cortex laceration	900000000000448009
592018	20020131	1	900000000000207008	127304009	en	900000000000013009	Cerebellar contusion	900000000000020002
592018	20170731	1	900000000000207008	127304009	en	900000000000013009	Cerebellar contusion	900000000000448009
593011	20020131	1	900000000000207008	127305005	en	900000000000013009	Brain stem contusion	900000000000020002
593011	20170731	1	900000000000207008	127305005	en	900000000000013009	Brain stem contusion	900000000000448009
594017	20020131	1	900000000000207008	127306006	en	900000000000013009	Cerebellar laceration	900000000000020002
594017	20170731	1	900000000000207008	127306006	en	900000000000013009	Cerebellar laceration	900000000000448009
595016	20020131	1	900000000000207008	127307002	en	900000000000013009	Brain stem laceration	900000000000020002
595016	20170731	1	900000000000207008	127307002	en	900000000000013009	Brain stem laceration	900000000000448009
596015	20020131	1	900000000000207008	127308007	en	900000000000013009	Intracranial hemorrhage following injury with loss of consciousness	900000000000020002
596015	20170731	1	900000000000207008	127308007	en	900000000000013009	Intracranial hemorrhage following injury with loss of consciousness	900000000000448009
597012	20020131	1	900000000000207008	127309004	en	900000000000013009	Intracranial hemorrhage following injury with brief loss of consciousness	900000000000020002
597012	20170731	1	900000000000207008	127309004	en	900000000000013009	Intracranial hemorrhage following injury with brief loss of consciousness	900000000000448009
598019	20020131	1	900000000000207008	127310009	en	900000000000013009	Intracranial hemorrhage following injury with moderate loss of consciousness	900000000000020002
598019	20170731	1	900000000000207008	127310009	en	900000000000013009	Intracranial hemorrhage following injury with moderate loss of consciousness	900000000000448009
599010	20020131	1	900000000000207008	127311008	en	900000000000013009	Intracranial hemorrhage following injury with prolonged loss of consciousness AND return to pre-existing conscious level	900000000000020002
600013	20020131	1	900000000000207008	127312001	en	900000000000013009	Intracranial hemorrhage following injury with prolonged loss of consciousness without return to pre-existing conscious level	900000000000020002
600013	20170731	1	900000000000207008	127312001	en	900000000000013009	Intracranial hemorrhage following injury with prolonged loss of consciousness without return to pre-existing conscious level	900000000000448009
601012	20020131	1	900000000000207008	127313006	en	900000000000013009	Injury of bile duct	900000000000020002
601012	20170731	1	900000000000207008	127313006	en	900000000000013009	Injury of bile duct	900000000000448009
602017	20020131	1	900000000000207008	127314000	en	900000000000013009	Open wound of chest wall	900000000000020002
602017	20170731	1	900000000000207008	127314000	en	900000000000013009	Open wound of chest wall	900000000000448009
603010	20020131	1	900000000000207008	127315004	en	900000000000013009	Sucking chest wound	900000000000020002
603010	20170731	1	900000000000207008	127315004	en	900000000000013009	Sucking chest wound	900000000000448009
604016	20020131	1	900000000000207008	127316003	en	900000000000013009	Injury of right colic artery	900000000000020002
604016	20170731	1	900000000000207008	127316003	en	900000000000013009	Injury of right colic artery	900000000000448009
605015	20020131	1	900000000000207008	127317007	en	900000000000013009	Injury of middle colic artery	900000000000020002
605015	20170731	1	900000000000207008	127317007	en	900000000000013009	Injury of middle colic artery	900000000000448009
606019	20020131	1	900000000000207008	127318002	en	900000000000013009	Injury of inferior pancreaticoduodenal artery	900000000000020002
606019	20170731	1	900000000000207008	127318002	en	900000000000013009	Injury of inferior pancreaticoduodenal artery	900000000000448009
607011	20020131	1	900000000000207008	127319005	en	900000000000013009	Anemia due to alloimmune destruction of transfused red cells	900000000000020002
607011	20170731	1	900000000000207008	127319005	en	900000000000013009	Anemia due to alloimmune destruction of transfused red cells	900000000000448009
607011	20230901	0	900000000000207008	127319005	en	900000000000013009	Anemia due to alloimmune destruction of transfused red cells	900000000000448009
608018	20020131	1	900000000000207008	127320004	en	900000000000013009	Poisoning by arthropod bite	900000000000020002
608018	20170731	1	900000000000207008	127320004	en	900000000000013009	Poisoning by arthropod bite	900000000000448009
609014	20020131	1	900000000000207008	127321000	en	900000000000013009	Acute digestive system disorder	900000000000020002
609014	20170731	1	900000000000207008	127321000	en	900000000000013009	Acute digestive system disorder	900000000000448009
610016	20020131	1	900000000000207008	127322007	en	900000000000013009	Intestinal infection	900000000000020002
610016	20170731	1	900000000000207008	127322007	en	900000000000013009	Intestinal infection	900000000000448009
612012	20020131	1	900000000000207008	127324008	en	900000000000013009	Myoclonic disorder	900000000000020002
612012	20170731	1	900000000000207008	127324008	en	900000000000013009	Myoclonic disorder	900000000000448009
613019	20020131	1	900000000000207008	127325009	en	900000000000013009	Procedure related finding	900000000000020002
613019	20170731	1	900000000000207008	127325009	en	900000000000013009	Procedure related finding	900000000000448009
614013	20020131	1	900000000000207008	127326005	en	900000000000013009	Non-human disorder	900000000000020002
614013	20170731	1	900000000000207008	127326005	en	900000000000013009	Non-human disorder	900000000000448009
616010	20020131	1	900000000000207008	127328006	en	900000000000013009	Congenital absence of skeletal bone	900000000000020002
616010	20170731	1	900000000000207008	127328006	en	900000000000013009	Congenital absence of skeletal bone	900000000000448009
617018	20020131	1	900000000000207008	127329003	en	900000000000013009	Congenital anomaly of visual system	900000000000020002
617018	20170731	1	900000000000207008	127329003	en	900000000000013009	Congenital anomaly of visual system	900000000000448009
619015	20020131	1	900000000000207008	127331007	en	900000000000013009	Neoplasm by body site	900000000000020002
619015	20170731	1	900000000000207008	127331007	en	900000000000013009	Neoplasm by body site	900000000000448009
620014	20020131	1	900000000000207008	127332000	en	900000000000013009	Fetal neoplasm	900000000000020002
620014	20170731	1	900000000000207008	127332000	en	900000000000013009	Fetal neoplasm	900000000000448009
622018	20020131	1	900000000000207008	127334004	en	900000000000013009	Acute skin disorder	900000000000020002
622018	20170731	1	900000000000207008	127334004	en	900000000000013009	Acute skin disorder	900000000000448009
623011	20020131	1	900000000000207008	127335003	en	900000000000013009	Acute disorder of female genital organ	900000000000020002
623011	20170731	1	900000000000207008	127335003	en	900000000000013009	Acute disorder of female genital organ	900000000000448009
624017	20020131	1	900000000000207008	127336002	en	900000000000013009	Acute disease of bone	900000000000020002
624017	20170731	1	900000000000207008	127336002	en	900000000000013009	Acute disease of bone	900000000000448009
625016	20020131	1	900000000000207008	127337006	en	900000000000013009	Acute heart disease	900000000000020002
625016	20170731	1	900000000000207008	127337006	en	900000000000013009	Acute heart disease	900000000000448009
626015	20020131	1	900000000000207008	127338001	en	900000000000013009	Disease of skin AND/OR subcutaneous tissue of flank	900000000000020002
626015	20040731	0	900000000000207008	127338001	en	900000000000013009	Disease of skin AND/OR subcutaneous tissue of flank	900000000000020002
627012	20020131	1	900000000000207008	127339009	en	900000000000013009	Acute metabolic disorder	900000000000020002
627012	20170731	1	900000000000207008	127339009	en	900000000000013009	Acute metabolic disorder	900000000000448009
628019	20020131	1	900000000000207008	127340006	en	900000000000013009	Acute genitourinary disorder	900000000000020002
628019	20170731	1	900000000000207008	127340006	en	900000000000013009	Acute genitourinary disorder	900000000000448009
629010	20020131	1	900000000000207008	127341005	en	900000000000013009	Acute nervous system disorder	900000000000020002
629010	20170731	1	900000000000207008	127341005	en	900000000000013009	Acute nervous system disorder	900000000000448009
630017	20020131	1	900000000000207008	127342003	en	900000000000013009	Acute disorder of male genital organ	900000000000020002
630017	20170731	1	900000000000207008	127342003	en	900000000000013009	Acute disorder of male genital organ	900000000000448009
631018	20020131	1	900000000000207008	127343008	en	900000000000013009	Acute disease of eye	900000000000020002
631018	20170731	1	900000000000207008	127343008	en	900000000000013009	Acute disease of eye	900000000000448009
632013	20020131	1	900000000000207008	127344002	en	900000000000013009	Acute disorder of ear	900000000000020002
632013	20170731	1	900000000000207008	127344002	en	900000000000013009	Acute disorder of ear	900000000000448009
633015	20020131	1	900000000000207008	127345001	en	900000000000013009	Disorder of endocrine gonad	900000000000020002
633015	20170731	1	900000000000207008	127345001	en	900000000000013009	Disorder of endocrine gonad	900000000000448009
635010	20020131	1	900000000000207008	127347009	en	900000000000013009	Industrial trauma	900000000000020002
635010	20170731	1	900000000000207008	127347009	en	900000000000013009	Industrial trauma	900000000000448009
636011	20020131	1	900000000000207008	127348004	en	900000000000013009	Motor vehicle accident (victim)	900000000000020002
636011	20070731	0	900000000000207008	127348004	en	900000000000013009	Motor vehicle accident (victim)	900000000000020002
637019	20020131	1	900000000000207008	127349007	en	900000000000013009	Motor vehicle accident, driver	900000000000020002
637019	20170731	1	900000000000207008	127349007	en	900000000000013009	Motor vehicle accident, driver	900000000000448009
638012	20020131	1	900000000000207008	127350007	en	900000000000013009	Motor vehicle accident, passenger	900000000000020002
638012	20170731	1	900000000000207008	127350007	en	900000000000013009	Motor vehicle accident, passenger	900000000000448009
639016	20020131	1	900000000000207008	127351006	en	900000000000013009	Increased choline	900000000000020002
639016	20170731	1	900000000000207008	127351006	en	900000000000013009	Increased choline	900000000000448009
640019	20020131	1	900000000000207008	127352004	en	900000000000013009	Decreased choline	900000000000020002
640019	20170731	1	900000000000207008	127352004	en	900000000000013009	Decreased choline	900000000000448009
641015	20020131	1	900000000000207008	127353009	en	900000000000013009	Abnormal structure of albumin	900000000000020002
641015	20170731	1	900000000000207008	127353009	en	900000000000013009	Abnormal structure of albumin	900000000000448009
642010	20020131	1	900000000000207008	127354003	en	900000000000013009	Increased albumin	900000000000020002
642010	20170731	1	900000000000207008	127354003	en	900000000000013009	Increased albumin	900000000000448009
643017	20020131	1	900000000000207008	127355002	en	900000000000013009	Decreased albumin	900000000000020002
643017	20170731	1	900000000000207008	127355002	en	900000000000013009	Decreased albumin	900000000000448009
644011	20020131	1	900000000000207008	127356001	en	900000000000013009	Decreased vitamin E	900000000000020002
645012	20020131	1	900000000000207008	127357005	en	900000000000013009	Finding related to physiologic substance	900000000000020002
645012	20170731	1	900000000000207008	127357005	en	900000000000013009	Finding related to physiologic substance	900000000000448009
648014	20020131	1	900000000000207008	127360003	en	900000000000013009	Abnormal quantity of physiologic substance	900000000000020002
648014	20170731	1	900000000000207008	127360003	en	900000000000013009	Abnormal quantity of physiologic substance	900000000000448009
649018	20020131	1	900000000000207008	127361004	en	900000000000013009	Ovulation finding	900000000000020002
649018	20170731	1	900000000000207008	127361004	en	900000000000013009	Ovulation finding	900000000000448009
650018	20020131	1	900000000000207008	127362006	en	900000000000003001	Previous pregnancies (finding)	900000000000020002
650018	20170731	1	900000000000207008	127362006	en	900000000000003001	Previous pregnancies (finding)	900000000000448009
651019	20020131	1	900000000000207008	127363001	en	900000000000013009	Number of pregnancies, currently pregnant	900000000000020002
651019	20170731	1	900000000000207008	127363001	en	900000000000013009	Number of pregnancies, currently pregnant	900000000000448009
652014	20020131	1	900000000000207008	127364007	en	900000000000013009	Primigravida	900000000000020002
652014	20170731	1	900000000000207008	127364007	en	900000000000013009	Primigravida	900000000000448009
653016	20020131	1	900000000000207008	127365008	en	900000000000013009	Gravida 2	900000000000017005
654010	20020131	1	900000000000207008	127366009	en	900000000000013009	Gravida 3	900000000000017005
655011	20020131	1	900000000000207008	127367000	en	900000000000013009	Gravida 4	900000000000017005
656012	20020131	1	900000000000207008	127368005	en	900000000000013009	Gravida 5	900000000000017005
657015	20020131	1	900000000000207008	127369002	en	900000000000013009	Gravida 6	900000000000017005
658013	20020131	1	900000000000207008	127370001	en	900000000000013009	Gravida 7	900000000000017005
659017	20020131	1	900000000000207008	127371002	en	900000000000013009	Gravida 8	900000000000017005
660010	20020131	1	900000000000207008	127372009	en	900000000000013009	Gravida 9	900000000000017005
661014	20020131	1	900000000000207008	127373004	en	900000000000013009	Gravida 10	900000000000017005
662019	20020131	1	900000000000207008	127374005	en	900000000000013009	Gravida more than 10	900000000000017005
663012	20020131	1	900000000000207008	127375006	en	900000000000013009	Cervical dilatation finding	900000000000020002
663012	20170731	1	900000000000207008	127375006	en	900000000000013009	Cervical dilatation finding	900000000000448009
664018	20020131	1	900000000000207008	127376007	en	900000000000013009	Cervical effacement finding	900000000000020002
664018	20170731	1	900000000000207008	127376007	en	900000000000013009	Cervical effacement finding	900000000000448009
665017	20020131	1	900000000000207008	127377003	en	900000000000013009	Unilateral paresis	900000000000020002
665017	20170731	1	900000000000207008	127377003	en	900000000000013009	Unilateral paresis	900000000000448009
666016	20020131	1	900000000000207008	127378008	en	900000000000013009	Bilateral paresis	900000000000020002
666016	20170731	1	900000000000207008	127378008	en	900000000000013009	Bilateral paresis	900000000000448009
667013	20020131	1	900000000000207008	127379000	en	900000000000013009	Loss of consciousness	900000000000020002
667013	20170731	1	900000000000207008	127379000	en	900000000000013009	Loss of consciousness	900000000000448009
668015	20020131	1	900000000000207008	127380002	en	900000000000013009	Vasovagal syncope	900000000000020002
668015	20170731	1	900000000000207008	127380002	en	900000000000013009	Vasovagal syncope	900000000000448009
669011	20020131	1	900000000000207008	127381003	en	900000000000013009	Sodium estrone sulfate	900000000000020002
669011	20170731	1	900000000000207008	127381003	en	900000000000013009	Sodium estrone sulfate	900000000000448009
670012	20020131	1	900000000000207008	127382005	en	900000000000013009	Cortisone acetate	900000000000020002
670012	20170731	1	900000000000207008	127382005	en	900000000000013009	Cortisone acetate	900000000000448009
671011	20020131	1	900000000000207008	127383000	en	900000000000013009	Human calcitonin	900000000000020002
671011	20170731	1	900000000000207008	127383000	en	900000000000013009	Human calcitonin	900000000000448009
672016	20020131	1	900000000000207008	127384006	en	900000000000013009	Salmon calcitonin	900000000000020002
672016	20170731	1	900000000000207008	127384006	en	900000000000013009	Salmon calcitonin	900000000000448009
673014	20020131	1	900000000000207008	127385007	en	900000000000013009	beta Carotene	900000000000017005
674015	20020131	1	900000000000207008	127386008	en	900000000000013009	Exogenous antigen-circulating antibody reaction	900000000000020002
674015	20170731	1	900000000000207008	127386008	en	900000000000013009	Exogenous antigen-circulating antibody reaction	900000000000448009
675019	20020131	1	900000000000207008	127387004	en	900000000000013009	Exogenous antigen-cell bound antibody reaction	900000000000020002
675019	20170731	1	900000000000207008	127387004	en	900000000000013009	Exogenous antigen-cell bound antibody reaction	900000000000448009
676018	20020131	1	900000000000207008	127388009	en	900000000000013009	Hypergammaglobulinemia	900000000000020002
676018	20170731	1	900000000000207008	127388009	en	900000000000013009	Hypergammaglobulinemia	900000000000448009
677010	20020131	1	900000000000207008	127389001	en	900000000000013009	Dysgammaglobulinemia	900000000000020002
677010	20170731	1	900000000000207008	127389001	en	900000000000013009	Dysgammaglobulinemia	900000000000448009
678017	20020131	1	900000000000207008	127390005	en	900000000000013009	Abnormal beta globulin level	900000000000020002
678017	20170731	1	900000000000207008	127390005	en	900000000000013009	Abnormal beta globulin level	900000000000448009
679013	20020131	1	900000000000207008	127391009	en	900000000000013009	Hypobetaglobulinemia	900000000000020002
679013	20170731	1	900000000000207008	127391009	en	900000000000013009	Hypobetaglobulinemia	900000000000448009
680011	20020131	1	900000000000207008	127392002	en	900000000000013009	Hyperbetaglobulinemia	900000000000020002
680011	20170731	1	900000000000207008	127392002	en	900000000000013009	Hyperbetaglobulinemia	900000000000448009
681010	20020131	1	900000000000207008	127393007	en	900000000000013009	Abnormal alpha globulin level	900000000000020002
681010	20170731	1	900000000000207008	127393007	en	900000000000013009	Abnormal alpha globulin level	900000000000448009
682015	20020131	1	900000000000207008	127394001	en	900000000000013009	Hypoalphaglobulinemia	900000000000020002
682015	20170731	1	900000000000207008	127394001	en	900000000000013009	Hypoalphaglobulinemia	900000000000448009
683013	20020131	1	900000000000207008	127395000	en	900000000000013009	Hyperalphaglobulinemia	900000000000020002
683013	20170731	1	900000000000207008	127395000	en	900000000000013009	Hyperalphaglobulinemia	900000000000448009
685018	20020131	1	900000000000207008	127397008	en	900000000000013009	Hypoglobulinemia	900000000000020002
685018	20170731	1	900000000000207008	127397008	en	900000000000013009	Hypoglobulinemia	900000000000448009
686017	20020131	1	900000000000207008	127398003	en	900000000000013009	Hyperglobulinemia	900000000000020002
686017	20170731	1	900000000000207008	127398003	en	900000000000013009	Hyperglobulinemia	900000000000448009
687014	20020131	1	900000000000207008	127399006	en	900000000000013009	Ehrlichia sennetsu antibody	900000000000017005
688016	20020131	1	900000000000207008	127400004	en	900000000000013009	Hematopoiesis finding	900000000000020002
688016	20170731	1	900000000000207008	127400004	en	900000000000013009	Hematopoiesis finding	900000000000448009
689012	20020131	1	900000000000207008	127401000	en	900000000000013009	Erythropoiesis finding	900000000000020002
689012	20170731	1	900000000000207008	127401000	en	900000000000013009	Erythropoiesis finding	900000000000448009
690015	20020131	1	900000000000207008	127402007	en	900000000000013009	Erythrocyte life span finding	900000000000020002
690015	20170731	1	900000000000207008	127402007	en	900000000000013009	Erythrocyte life span finding	900000000000448009
691016	20020131	0	900000000000207008	127403002	en	900000000000013009	Erythrocyte destruction finding	900000000000020002
692011	20020131	1	900000000000207008	127404008	en	900000000000013009	Granulocyte production finding	900000000000020002
692011	20170731	1	900000000000207008	127404008	en	900000000000013009	Granulocyte production finding	900000000000448009
693018	20020131	1	900000000000207008	127405009	en	900000000000013009	Neutrophil production finding	900000000000020002
693018	20170731	1	900000000000207008	127405009	en	900000000000013009	Neutrophil production finding	900000000000448009
694012	20020131	1	900000000000207008	127406005	en	900000000000013009	Blood group antigen ENAV	900000000000020002
695013	20020131	1	900000000000207008	127407001	en	900000000000013009	Antibody to blood group substance	900000000000020002
695013	20170731	1	900000000000207008	127407001	en	900000000000013009	Antibody to blood group substance	900000000000448009
696014	20020131	1	900000000000207008	127408006	en	900000000000013009	Antibody to blood group antigen precursor	900000000000020002
696014	20170731	1	900000000000207008	127408006	en	900000000000013009	Antibody to blood group antigen precursor	900000000000448009
697017	20020131	1	900000000000207008	127409003	en	900000000000013009	Antibody to antigen in Hh blood group system	900000000000020002
698010	20020131	1	900000000000207008	127410008	en	900000000000013009	Blood group antibody Le^ab^	900000000000020002
699019	20020131	1	900000000000207008	127411007	en	900000000000013009	Antibody to antigen in I blood group collection	900000000000020002
700018	20020131	1	900000000000207008	127412000	en	900000000000013009	Blood group antibody j	900000000000020002
700018	20170731	1	900000000000207008	127412000	en	900000000000013009	Blood group antibody j	900000000000448009
700018	20190131	1	900000000000207008	127412000	en	900000000000013009	Blood group antibody j	900000000000020002
701019	20020131	1	900000000000207008	127413005	en	900000000000013009	Blood group antibody cE	900000000000020002
702014	20020131	1	900000000000207008	127414004	en	900000000000013009	Blood group antibody Sec	900000000000020002
703016	20020131	1	900000000000207008	127415003	en	900000000000013009	Blood group antibody STEM	900000000000020002
704010	20020131	1	900000000000207008	127416002	en	900000000000013009	Blood group antibody FPTT	900000000000020002
705011	20020131	1	900000000000207008	127417006	en	900000000000013009	Blood group antibody MAR	900000000000020002
706012	20020131	1	900000000000207008	127418001	en	900000000000013009	Blood group antibody BARC	900000000000020002
707015	20020131	1	900000000000207008	127419009	en	900000000000013009	Antibody to antigen in P blood group system	900000000000020002
708013	20020131	1	900000000000207008	127420003	en	900000000000013009	Antibody to antigen in Globoside collection	900000000000020002
709017	20020131	1	900000000000207008	127421004	en	900000000000013009	Antibody to antigen in Kx blood group system	900000000000020002
710010	20020131	1	900000000000207008	127422006	en	900000000000013009	Increased fibrinogen	900000000000020002
710010	20170731	1	900000000000207008	127422006	en	900000000000013009	Increased fibrinogen	900000000000448009
711014	20020131	1	900000000000207008	127423001	en	900000000000013009	Platelet antigen system	900000000000020002
711014	20170731	1	900000000000207008	127423001	en	900000000000013009	Platelet antigen system	900000000000448009
712019	20020131	1	900000000000207008	127424007	en	900000000000013009	Antigen in platelet antigen system HPA-1	900000000000020002
713012	20020131	1	900000000000207008	127425008	en	900000000000013009	Antigen in platelet antigen system HPA-2	900000000000020002
714018	20020131	1	900000000000207008	127426009	en	900000000000013009	Antigen in platelet antigen system HPA-3	900000000000020002
715017	20020131	1	900000000000207008	127427000	en	900000000000013009	Antigen in platelet antigen system HPA-4	900000000000020002
716016	20020131	1	900000000000207008	127428005	en	900000000000013009	Antigen in platelet antigen system HPA-5	900000000000020002
717013	20020131	1	900000000000207008	127429002	en	900000000000013009	Blood group antigen KREP	900000000000020002
718015	20020131	1	900000000000207008	127430007	en	900000000000013009	Antigen in OK blood group system	900000000000020002
719011	20020131	1	900000000000207008	127431006	en	900000000000013009	Antigen in Raph blood group system	900000000000020002
720017	20020131	1	900000000000207008	127432004	en	900000000000013009	Blood group antigen Tr	900000000000020002
721018	20020131	1	900000000000207008	127433009	en	900000000000013009	Antibody to antigen in Xg blood group system	900000000000020002
722013	20020131	1	900000000000207008	127434003	en	900000000000013009	Antibody to antigen in Diego blood group system	900000000000020002
